"","lat","long","gps_precision","lga","zone","state","id","name","sector"
"866",6.29886746406555,6.7631471157074,4,"Anambra West","southeast","ANAMBRA","404048","Oraka Central Sch Umuikwu Anamx","education"
"867",6.26823127269745,6.78760349750519,4,"Anambra West","southeast","ANAMBRA","404048","Okpajioku Migrant Fishermen School Mfs","education"
"868",6.29994034767151,6.76312029361725,4,"Anambra West","southeast","ANAMBRA","404048","Aglican Model Sch Umuikwu Anam","education"
"869",6.39879047870636,6.82564258575439,4,"Anambra West","southeast","ANAMBRA","404048","Iyiora Primary School Ii","education"
"870",6.34099960327148,6.74949467182159,4,"Anambra West","southeast","ANAMBRA","404048","All Saints Nursery/Primary Sch Oroma-Etiti Anam","education"
"871",6.45826578140259,6.72428727149963,4,"Anambra West","southeast","ANAMBRA","404048","Comunity Comprehensive Secondary School Nzam","education"
"872",6.32912278175354,6.74694120883942,4,"Anambra West","southeast","ANAMBRA","404048","Hope Rising Primary School","education"
"873",6.38785779476166,6.72567129135132,4,"Anambra West","southeast","ANAMBRA","404048","Nkwoji Migrant Fishermen Primary School Umuem","education"
"874",6.43442630767822,6.8305242061615,4,"Anambra West","southeast","ANAMBRA","404048","Udoka Primary School Umuoba Anam","education"
"875",6.45157635211945,6.69692873954773,8,"Anambra West","southeast","ANAMBRA","404048","Community Primary School Odeh","education"
"876",6.45117938518524,6.72922253608704,4,"Anambra West","southeast","ANAMBRA","404048","Community Primary Sch Nzam","education"
"877",6.38781487941742,6.72558009624481,4,"Anambra West","southeast","ANAMBRA","404048","Nkwoji Migrant Fishermen Umuem","education"
"878",6.47772252559662,6.80883586406708,4,"Anambra West","southeast","ANAMBRA","404048","Obaagu Mfs Nkwu Umuobi","education"
"879",6.54110848903656,6.70668661594391,4,"Anambra West","southeast","ANAMBRA","404048","Udama Community Secondary School Inoma","education"
"880",6.45561575889587,6.80910408496857,4,"Anambra West","southeast","ANAMBRA","404048","Mbammili Primary School Umuobia Anam","education"
"881",6.36428654193878,6.74849152565002,4,"Anambra West","southeast","ANAMBRA","404048","Commumity Pri. Sch. Umuem Anam","education"
"882",6.19942188262939,6.76409125328064,4,"Anambra West","southeast","ANAMBRA","404048","Central School Umuikwu Anam","education"
"883",6.5208899974823,6.70433163642883,4,"Anambra West","southeast","ANAMBRA","404048","Orike Pri Sch Ukwalla","education"
"884",6.4547199010849,6.72806918621063,4,"Anambra West","southeast","ANAMBRA","404048","St Marks Nursery Primary Sch Nzam","education"
"885",6.41457796096802,6.79312348365784,12,"Anambra West","southeast","ANAMBRA","404048","Community Secondary School Ifite Anam Mmiata","education"
"886",6.31784677505493,6.75371646881104,12,"Anambra West","southeast","ANAMBRA","404048","Anam High Sch.Oromaetiti","education"
"887",6.32069528102875,6.75318539142609,4,"Anambra West","southeast","ANAMBRA","404048","Rev. Father Ohai Memorial Model School","education"
"888",6.38786852359772,6.82210206985474,4,"Anambra West","southeast","ANAMBRA","404048","Ebenebe Priary Sch Umuoba Anam","education"
"889",6.30837857723236,6.75682246685028,4,"Anambra West","southeast","ANAMBRA","404048","Ezi Anam Central School Umudiora Anam","education"
"890",6.21894836425781,6.7584103345871,4,"Anambra West","southeast","ANAMBRA","404048","Graet Sailor Secondary School, Onono Umiokwu Anam","education"
"891",6.3877934217453,6.8221127986908,4,"Anambra West","southeast","ANAMBRA","404048","Ebenebe Pri School Umuoba Anam","education"
"892",6.38350188732147,6.80769860744476,4,"Anambra West","southeast","ANAMBRA","404048","Ogbakwu Migrant Farmers School","education"
"893",6.31905376911163,6.78374648094177,6,"Anambra West","southeast","ANAMBRA","404048","Ugbuada M F S","education"
"894",6.5363609790802,6.7056405544281,4,"Anambra West","southeast","ANAMBRA","404048","Udama Primary School","education"
"895",6.36081576347351,6.72059655189514,4,"Anambra West","southeast","ANAMBRA","404048","Asaowali Mogrant Farmers School","education"
"896",6.3203090429306,6.7530083656311,4,"Anambra West","southeast","ANAMBRA","404048","Rev. Father Ohai Memorial Model School","education"
"897",6.46640360355377,6.69081330299377,4,"Anambra West","southeast","ANAMBRA","404048","St. Nursary Primary Sch. Igbokenyi","education"
"898",5.97798943519592,7.67432034015656,4,"Aninri","southeast","ENUGU","414051","Community Primary School Ihuibe Okpanku","education"
"899",6.05237782001495,7.65334010124207,4,"Aninri","southeast","ENUGU","414051","Migrant Farmers School Agbanoke","education"
"900",6.14758551120758,7.50419855117798,3,"Aninri","southeast","ENUGU","414051","Ndiugwu Community Primary Sch Amoji Nenwe","education"
"901",6.0863721370697,7.63571798801422,4,"Aninri","southeast","ENUGU","414051","Community School 2 Ezinesi Oduma","education"
"902",6.05430901050568,7.67277538776398,4,"Aninri","southeast","ENUGU","414051","Town Schoolezinato Ohofia","education"
"903",6.1321896314621,7.62224793434143,4,"Aninri","southeast","ENUGU","414051","Joint School Obeagu Oduma","education"
"904",5.96667051315308,7.67042577266693,3,"Aninri","southeast","ENUGU","414051","Main Land Primary School Okpu Okpanku","education"
"905",6.07189357280731,7.6555609703064,4,"Aninri","southeast","ENUGU","414051","Community School Ezinato Ohofia Oduma","education"
"906",5.95482051372528,7.68323063850403,4,"Aninri","southeast","ENUGU","414051","Cps Amagu Okpanku","education"
"907",5.95233142375946,7.66928851604462,4,"Aninri","southeast","ENUGU","414051","Central School Okpanku","education"
"908",6.04606926441193,7.66892373561859,4,"Aninri","southeast","ENUGU","414051","Community Sec. Sch.Ohofia Oduma","education"
"909",6.03795289993286,7.5436806678772,4,"Aninri","southeast","ENUGU","414051","Agbo-Echara","education"
"910",5.94718158245087,7.6680064201355,4,"Aninri","southeast","ENUGU","414051","Town School","education"
"911",6.03755593299866,7.56498277187347,4,"Aninri","southeast","ENUGU","414051","Community Sec Sch Ndeaboh","education"
"912",6.03195548057556,7.60169148445129,4,"Aninri","southeast","ENUGU","414051","Community School Ezza Umuoma Ndeaboh","education"
"913",6.13524734973907,7.51954078674316,4,"Aninri","southeast","ENUGU","414051","Umudibo Primary School Amoji","education"
"914",6.13358438014984,7.53929257392883,4,"Aninri","southeast","ENUGU","414051","Comm. Sec Sch. Emudo Nenwe","education"
"915",6.09955787658691,7.61055886745453,4,"Aninri","southeast","ENUGU","414051","Central School 3 Amanasato","education"
"916",6.09471380710602,7.62976884841919,4,"Aninri","southeast","ENUGU","414051","C.H.Sch. Ezinese Oduma","education"
"917",6.09029352664948,7.60101020336151,4,"Aninri","southeast","ENUGU","414051","Union Sec. Oduma","education"
"918",6.03959977626801,7.55865275859833,4,"Aninri","southeast","ENUGU","414051","Community Prim. Sch. Uhuogiri Ndeaboh","education"
"919",5.97618699073792,7.68609523773193,4,"Aninri","southeast","ENUGU","414051","Community School Uhuezeoke Okpanku","education"
"920",5.94798624515533,7.67435252666473,4,"Aninri","southeast","ENUGU","414051","Okpanku High School","education"
"921",6.09412372112274,7.62076199054718,4,"Aninri","southeast","ENUGU","414051","Community School Amankpume Ezinesi Oduma","education"
"922",6.12680912017822,7.51728773117065,4,"Aninri","southeast","ENUGU","414051","Oburolum Primary School Amoji Nenwe","education"
"923",6.14028453826904,7.61877179145813,4,"Aninri","southeast","ENUGU","414051","Comm.Secondary Sch.Oduma","education"
"924",6.10006749629974,7.61045157909393,4,"Aninri","southeast","ENUGU","414051","Central School 1 Oduma","education"
"925",6.02248191833496,7.67105340957642,4,"Aninri","southeast","ENUGU","414051","Migrant Farmers Community School","education"
"926",6.09992802143097,7.61047840118408,4,"Aninri","southeast","ENUGU","414051","Central School 2 Oduma","education"
"927",6.08563184738159,7.64203190803528,4,"Aninri","southeast","ENUGU","414051","Community School 1Ezinesi","education"
"928",5.98439455032349,7.69088566303253,4,"Aninri","southeast","ENUGU","414051","Mfcs","education"
"929",5.96231460571289,7.69616961479187,4,"Aninri","southeast","ENUGU","414051","Community Primary School Amaeze Okpanku","education"
"930",6.13222718238831,7.53727555274963,3,"Aninri","southeast","ENUGU","414051","Central School Emudo Nenwe","education"
"931",6.00703775882721,7.60319888591766,4,"Aninri","southeast","ENUGU","414051","Upe School, Ezza Mpu","education"
"932",6.04559719562531,7.58097410202026,4,"Aninri","southeast","ENUGU","414051","Migrant Farmers Children School Amankwo Ndeaboh","education"
"933",5.98494172096252,7.64173686504364,4,"Aninri","southeast","ENUGU","414051","Ukey Ubeagu Primary School Mpu","education"
"934",6.12623512744904,7.52747476100922,4,"Aninri","southeast","ENUGU","414051","St. Johnbosco Sec. Sch. Emudo","education"
"935",6.10042691230774,7.62459754943848,4,"Aninri","southeast","ENUGU","414051","Migrant Farmers Children School Oduma","education"
"936",6.09285771846771,7.58056104183197,4,"Aninri","southeast","ENUGU","414051","Ukete Comm. Pri.Sch.Oduma","education"
"937",6.04711532592773,7.66897201538086,4,"Aninri","southeast","ENUGU","414051","Upe School Agugwu Ohofia Oduma","education"
"938",6.11971199512482,7.52288281917572,4,"Aninri","southeast","ENUGU","414051","Agwu High School Nenwe","education"
"939",6.0303783416748,7.56910800933838,4,"Aninri","southeast","ENUGU","414051","Kingdom Light Institute","education"
"940",5.9962660074234,7.62722611427307,4,"Aninri","southeast","ENUGU","414051","Union Primary Sch Abacheku Ndeaboh","education"
"941",6.02613508701324,7.54634141921997,4,"Aninri","southeast","ENUGU","414051","Community School Umurah Ndeaboh","education"
"942",6.03137075901031,7.57014334201813,4,"Aninri","southeast","ENUGU","414051","Central School Ndeaboh","education"
"943",6.13588571548462,7.51622557640076,4,"Aninri","southeast","ENUGU","414051","Community Primary School Umulagu Amoji","education"
"944",5.99290788173676,7.64405429363251,4,"Aninri","southeast","ENUGU","414051","Community Primary School Mpu","education"
"945",6.12998485565186,7.51720726490021,4,"Aninri","southeast","ENUGU","414051","Amabo Community Primary School Amoji Nenwe","education"
"946",5.99118053913116,7.65088856220245,4,"Aninri","southeast","ENUGU","414051","Town School Amachalla Mpu","education"
"947",6.02647840976715,7.562375664711,4,"Aninri","southeast","ENUGU","414051","Community School","education"
"948",6.03130638599396,7.56850719451904,4,"Aninri","southeast","ENUGU","414051","St Peter Nusrey $ Primary School Ndeaboh","education"
"949",6.11925601959229,7.52728164196014,4,"Aninri","southeast","ENUGU","414051","Model Secondary School Nenwe","education"
"950",6.08609318733215,7.64103949069977,4,"Aninri","southeast","ENUGU","414051","Community School 2 Oduma","education"
"951",8.25906872749329,4.43557977676392,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch Ologbo","education"
"952",8.26311349868774,4.47151601314545,4,"Asa","north_central","KWARA","224063","Asa Lgea Sch.Igboro Afon","education"
"953",8.39070618152618,4.47396218776703,4,"Asa","north_central","KWARA","224063","Ogeie Lgea Sch","education"
"954",8.66011261940002,4.39504086971283,4,"Asa","north_central","KWARA","224063","Asa Lgea Sch Olori Alayan","education"
"955",8.64868640899658,4.3346107006073,6,"Asa","north_central","KWARA","224063","Onipako J Ss","education"
"956",8.64930868148804,4.33201968669891,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry School Onire/Alapa","education"
"957",8.41883718967438,4.59233343601227,4,"Asa","north_central","KWARA","224063","Sapati Lgea Pry School","education"
"958",8.16507339477539,4.58294570446014,4,"Asa","north_central","KWARA","224063","Mondirasat Nurudeen Islamiyat","education"
"959",8.53489637374878,4.38778281211853,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch Oke-Pete","education"
"960",8.74935507774353,4.22428071498871,3,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch Abemi","education"
"961",8.69433224201202,4.2286205291748,4,"Asa","north_central","KWARA","224063","Asa Local Govt Commercial Sec Sch Bakase","education"
"962",8.31235349178314,4.3821769952774,4,"Asa","north_central","KWARA","224063","Asa Lgea School B Otte-Oja","education"
"963",8.15806210041046,4.54277157783508,3,"Asa","north_central","KWARA","224063","Daruliulum Arabic Sch","education"
"964",8.65354657173157,4.27647113800049,4,"Asa","north_central","KWARA","224063","Asa Lgea Primary Sch","education"
"965",8.4940892457962,4.34273242950439,3,"Asa","north_central","KWARA","224063","Temidire Lgea Sch","education"
"966",8.53290617465973,4.37376022338867,3,"Asa","north_central","KWARA","224063","Jambudo Lgea Sch","education"
"967",8.33329081535339,4.41679358482361,4,"Asa","north_central","KWARA","224063","Lgea Pry Sch. Adabata","education"
"968",8.32323253154755,4.45816934108734,3,"Asa","north_central","KWARA","224063","Asa Lgea Prim Sch Aladere Ode","education"
"969",8.60061585903168,4.30838406085968,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch.Igroko Alapa.","education"
"970",8.68338882923126,4.33932602405548,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry School Manyan","education"
"971",8.09822738170624,4.51231777667999,2,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch Oloro Oja","education"
"972",8.40193927288055,4.35512959957123,6,"Asa","north_central","KWARA","224063","Jss Owode Oja","education"
"973",8.3595335483551,4.59364771842957,4,"Asa","north_central","KWARA","224063","Asa Lgea Orieru","education"
"974",8.75536322593689,4.21545624732971,4,"Asa","north_central","KWARA","224063","Asalgea Primary Sch Gungunmi","education"
"975",8.20418536663055,4.50483441352844,4,"Asa","north_central","KWARA","224063","Asa Lgea Primary Sch Alawon","education"
"976",8.58586370944977,4.36216235160828,4,"Asa","north_central","KWARA","224063","Nomadi Primary Sch Agbona","education"
"977",8.6649888753891,4.26738917827606,3,"Asa","north_central","KWARA","224063","Opeweru Yowere 3","education"
"978",8.51314902305603,4.3324488401413,4,"Asa","north_central","KWARA","224063","Asa Lgea School Efue","education"
"979",8.23573887348175,4.48280274868011,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry School Idi Apa Sadadi","education"
"980",8.72306942939758,4.25029814243317,4,"Asa","north_central","KWARA","224063","Labintan Lgea Sch","education"
"981",8.61799120903015,4.40034627914429,4,"Asa","north_central","KWARA","224063","Asa Lgea Sch.Gaa Lamba","education"
"982",8.29967200756073,4.60522413253784,4,"Asa","north_central","KWARA","224063","Ila Oja Lgea Pry School","education"
"983",8.55500221252441,4.37994539737701,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry School Turawa","education"
"984",8.20308566093445,4.51904475688934,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch Budo-Aro","education"
"985",8.37539076805115,4.56826865673065,4,"Asa","north_central","KWARA","224063","Ansarudeen Junior Sec Sch","education"
"986",8.14719915390015,4.50407803058624,3,"Asa","north_central","KWARA","224063","Gbale Asun Lgea Pry Sch.","education"
"987",8.52151215076447,4.42063450813293,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch Ogunbo","education"
"988",8.63198161125183,4.38351809978485,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry School","education"
"989",8.28510224819183,4.61804509162903,6,"Asa","north_central","KWARA","224063","Asa Lgea Okeso","education"
"990",8.33184778690338,4.46414530277252,4,"Asa","north_central","KWARA","224063","Asa Lgea Primary Sch Aladere Mogaji","education"
"991",8.46377491950989,4.3773490190506,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch Bi-Eleshin","education"
"992",8.59238147735596,4.39877986907959,2,"Asa","north_central","KWARA","224063","Lgea Prim Sch Sosoki","education"
"993",8.78380537033081,4.2193078994751,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch Romi","education"
"994",8.2649427652359,4.61541652679443,3,"Asa","north_central","KWARA","224063","Asa Lgea Prim Ilaji Owode","education"
"995",8.3823698759079,4.42700207233429,3,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch Otte-Etile","education"
"996",8.38650584220886,4.60427463054657,3,"Asa","north_central","KWARA","224063","Community Junior Secondary School Ogbondoroko","education"
"997",8.3883672952652,4.47619378566742,4,"Asa","north_central","KWARA","224063","Islamic Nur./Pry Sch.Ogele","education"
"998",8.38187098503113,4.4522362947464,4,"Asa","north_central","KWARA","224063","Araromi Olorunda Lgea Sch","education"
"999",8.3879166841507,4.61093723773956,4,"Asa","north_central","KWARA","224063","Lgea Pry Sch Reke","education"
"1000",8.25397253036499,4.5787239074707,4,"Asa","north_central","KWARA","224063","Govt.Junior Secondary School Sapatioko","education"
"1001",8.32941770553589,4.53490197658539,4,"Asa","north_central","KWARA","224063","Afon Govt Sec Sch","education"
"1002",8.60998749732971,4.38363075256348,4,"Asa","north_central","KWARA","224063","Gaa Dawuyee Nomadic Primary Sch","education"
"1003",8.6950296163559,4.23277258872986,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch Bakase","education"
"1004",8.15138876438141,4.52582538127899,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch.Oniguguru","education"
"1005",8.20195913314819,4.54496026039124,3,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch Ajagusi","education"
"1006",8.38370025157928,4.57208275794983,2,"Asa","north_central","KWARA","224063","Ultimate Nur/Pry Sch","education"
"1007",8.23022425174713,4.51989769935608,4,"Asa","north_central","KWARA","224063","Idi Apa Ajila Lgea Sch","education"
"1008",8.29623341560364,4.41702425479889,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry School","education"
"1009",8.32556068897247,4.40453052520752,6,"Asa","north_central","KWARA","224063","Asa Lgea Sch Gbagba","education"
"1010",8.55128467082977,4.46611940860748,4,"Asa","north_central","KWARA","224063","Lgea Primary Madala","education"
"1011",8.36350321769714,4.43336427211761,2,"Asa","north_central","KWARA","224063","J.S.S. Lasoju","education"
"1012",8.40262055397034,4.41247522830963,4,"Asa","north_central","KWARA","224063","Government Junior Secondary School Ballah","education"
"1013",8.18921327590942,4.55782949924469,4,"Asa","north_central","KWARA","224063","Foko Grammar Sch.Foko Oja","education"
"1014",8.32023918628693,4.39140915870667,4,"Asa","north_central","KWARA","224063","Government Day Sec Sch. Otte Oja","education"
"1015",8.57526361942291,4.29320812225342,6,"Asa","north_central","KWARA","224063","Asa Lgea Prim Sch Elebue","education"
"1016",8.25239539146423,4.53570127487183,4,"Asa","north_central","KWARA","224063","Budo Omo Alao Pry School","education"
"1017",8.3655309677124,4.43481266498566,4,"Asa","north_central","KWARA","224063","The Light Of Success Nursery And Pry School","education"
"1018",8.1672191619873,4.57657814025879,2,"Asa","north_central","KWARA","224063","Ameen College Science & Technology","education"
"1019",8.27349901199341,4.59729552268982,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch Gbaja","education"
"1020",8.27942669391632,4.55046951770782,3,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch Sholu","education"
"1021",8.54903697967529,4.29930746555328,4,"Asa","north_central","KWARA","224063","Asa Lgea Babadudu","education"
"1022",8.39943408966064,4.41925048828125,6,"Asa","north_central","KWARA","224063","Asa Lgea Prim School Ballah","education"
"1023",8.39518547058105,4.60254192352295,4,"Asa","north_central","KWARA","224063","Asa Lgea Primary Sch Ogbondoroko","education"
"1024",8.38248252868652,4.57271575927734,4,"Asa","north_central","KWARA","224063","Laduba Lgea Scht","education"
"1025",8.68475675582886,4.29538607597351,2,"Asa","north_central","KWARA","224063","Asa Lgea Pry School Ode Giwa","education"
"1026",8.3163446187973,4.54809844493866,4,"Asa","north_central","KWARA","224063","Nps Gaa Aleyo","education"
"1027",8.10554444789886,4.51811671257019,8,"Asa","north_central","KWARA","224063","Asa Lga Comacial Sec Sch Oguntoyinbo","education"
"1028",8.18799018859863,4.48770582675934,3,"Asa","north_central","KWARA","224063","Asa Lgea Sch.Omole","education"
"1029",8.2575935125351,4.58024740219116,4,"Asa","north_central","KWARA","224063","Asa Lgea Primary Sch Sapatioko","education"
"1030",8.599773645401,4.42725956439972,2,"Asa","north_central","KWARA","224063","Asa Lgea Pry School Iyana Alakuko","education"
"1031",8.39234232902527,4.42013025283813,4,"Asa","north_central","KWARA","224063","Nomadic Pry Sch.Gaa Etile Asa Lgea.","education"
"1032",8.2267963886261,4.57579493522644,4,"Asa","north_central","KWARA","224063","Afeyin Lgea Sch","education"
"1033",8.16815793514252,4.57565009593964,3,"Asa","north_central","KWARA","224063","Aboto Alfa Lggea Sch","education"
"1034",8.37527811527252,4.56808090209961,6,"Asa","north_central","KWARA","224063","Ansarul Islam Senior Sec Sch","education"
"1035",8.62399399280548,4.2510974407196,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry School Odunjo","education"
"1036",8.63256096839905,4.3198424577713,4,"Asa","north_central","KWARA","224063","Asa Lgea Sch.Ashi","education"
"1037",8.13228607177734,4.53537940979004,4,"Asa","north_central","KWARA","224063","Jamatu Nasiru Islamiya Junior Secondary School","education"
"1038",8.39065790176392,4.47279274463654,4,"Asa","north_central","KWARA","224063","Junior Secondary School Ogele","education"
"1039",8.73659312725067,4.30337369441986,8,"Asa","north_central","KWARA","224063","Onile Aro/Ologun Lgea Sch","education"
"1040",8.16022932529449,4.54308271408081,4,"Asa","north_central","KWARA","224063","Aboto-Oja Lgea School","education"
"1041",8.30640435218811,4.45937097072601,4,"Asa","north_central","KWARA","224063","Asa Lgea Sch Arunbe/Onigbo","education"
"1042",8.29475820064545,4.57317173480988,4,"Asa","north_central","KWARA","224063","Kayoja Lgea Sch","education"
"1043",8.66616368293762,4.34037208557129,4,"Asa","north_central","KWARA","224063","Lgea Sch.Onikeke","education"
"1044",8.46777141094208,4.39331889152527,3,"Asa","north_central","KWARA","224063","Asa Lgea Nomadic Pry Sch.Gaa Pampo","education"
"1045",8.53532552719116,4.30822312831879,3,"Asa","north_central","KWARA","224063","Kango Lgea Sch","education"
"1046",8.50363790988922,4.40324306488037,3,"Asa","north_central","KWARA","224063","Budo Ottu Lgea School Asa","education"
"1047",8.62441778182983,4.3889307975769,8,"Asa","north_central","KWARA","224063","Alapa Senior Sec Sch","education"
"1048",8.63319396972656,4.26842451095581,6,"Asa","north_central","KWARA","224063","Oholo Lgea Primary Sch","education"
"1049",8.4905219078064,4.31251466274261,3,"Asa","north_central","KWARA","224063","Berikodo-Dongari Lgea School Asa","education"
"1050",8.39649438858032,4.45790648460388,2,"Asa","north_central","KWARA","224063","Eyenkorin Lgea Pry Sch.","education"
"1051",8.38058888912201,4.576615691185,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch. Budo-Agun","education"
"1052",8.28553140163422,4.49694871902466,4,"Asa","north_central","KWARA","224063","Asa Lgea Primary Sch Kankan","education"
"1053",8.3133727312088,4.52931225299835,4,"Asa","north_central","KWARA","224063","Asa Lga Sch Afon","education"
"1054",8.19393932819366,4.56151485443115,3,"Asa","north_central","KWARA","224063","Foko Oja Lgea Sch","education"
"1055",8.4315025806427,4.42153036594391,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry. School Obate","education"
"1056",8.30986440181732,4.52829301357269,3,"Asa","north_central","KWARA","224063","Abu Shrif Islamic Nursey & Pry Sch","education"
"1057",8.13862144947052,4.51284885406494,4,"Asa","north_central","KWARA","224063","Asa Lgea Pri Sch Samolayemo","education"
"1058",8.3109587430954,4.42620277404785,4,"Asa","north_central","KWARA","224063","Gbagba Lgea Sch","education"
"1059",8.38776111602783,4.38839435577393,4,"Asa","north_central","KWARA","224063","Gbabu Elega Lgea Sch","education"
"1060",8.62444996833801,4.38898980617523,4,"Asa","north_central","KWARA","224063","Alapa Junior Sec School","education"
"1061",8.49259257316589,4.3888932466507,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry School Dongari Etile","education"
"1062",8.36322963237762,4.43517208099365,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch Lasoju","education"
"1063",8.12509775161743,4.53567445278168,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch Oniyere/Bello Ra","education"
"1064",8.47736299037933,4.31461215019226,3,"Asa","north_central","KWARA","224063","Asa Lgea Gaa Abuyanrin","education"
"1065",8.17156434059143,4.51623380184174,4,"Asa","north_central","KWARA","224063","Ogodo Lgea Pry Sch.","education"
"1066",8.3471417427063,4.38137233257294,4,"Asa","north_central","KWARA","224063","Asa Lgea School Akopari","education"
"1067",8.5853111743927,4.35931384563446,3,"Asa","north_central","KWARA","224063","Lgea Primary Sch Agbona","education"
"1068",8.21528971195221,4.54233169555664,3,"Asa","north_central","KWARA","224063","Asa Lgea Primary Sch Olowo Oko Raufu","education"
"1069",8.49231362342834,4.36483919620514,3,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch. Jagun","education"
"1070",8.72968912124634,4.21154022216797,4,"Asa","north_central","KWARA","224063","Asa Lgea Primary School Ogiri","education"
"1071",8.51999938488007,4.28594470024109,4,"Asa","north_central","KWARA","224063","Asa Lgea Sch. Age","education"
"1072",8.28303158283234,4.53182816505432,4,"Asa","north_central","KWARA","224063","Asa Lgea Sch Odo-Ode","education"
"1073",8.33035111427307,4.53554034233093,4,"Asa","north_central","KWARA","224063","Govt.Sec.Sch. Junior Sec. Sch. Afon.","education"
"1074",8.15483808517456,4.56803798675537,4,"Asa","north_central","KWARA","224063","Igboroko Budo Ojoku Lgea Sch","education"
"1075",8.46184372901917,4.31935966014862,4,"Asa","north_central","KWARA","224063","Gbogun Lgea Sch","education"
"1076",8.6470502614975,4.38313722610474,4,"Asa","north_central","KWARA","224063","Asa Lgea Sch. Kondoro","education"
"1077",8.54588270187378,4.42526400089264,4,"Asa","north_central","KWARA","224063","Adigbongbo Lgea Sch","education"
"1078",8.56635868549347,4.34766232967377,3,"Asa","north_central","KWARA","224063","Lgea Pry Sch.Oja Iya","education"
"1079",8.20508658885956,4.50226485729218,4,"Asa","north_central","KWARA","224063","Junior&Senior Secondary School Alawon Asa Lga Kwara State.","education"
"1080",8.43298852443695,4.37476336956024,2,"Asa","north_central","KWARA","224063","Asa Lgea Primary Sch Mogaji Isaleawe","education"
"1081",8.36134135723114,4.49533939361572,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch Pampo","education"
"1082",8.21553111076355,4.49963629245758,4,"Asa","north_central","KWARA","224063","Asa Lgea Primary School Ipetu","education"
"1083",8.68888199329376,4.25971806049347,4,"Asa","north_central","KWARA","224063","Asa Lgea Sch.Onire","education"
"1084",8.40139746665955,4.35546219348907,8,"Asa","north_central","KWARA","224063","Asa Lgea Sch Owode Oja","education"
"1085",8.31282556056976,4.38192486763,3,"Asa","north_central","KWARA","224063","Lgea Pry Sch. A. Otte Oja","education"
"1086",8.40810835361481,4.58631455898285,3,"Asa","north_central","KWARA","224063","Abayawo Lgea Pry School","education"
"1087",8.35521519184113,4.51229631900787,4,"Asa","north_central","KWARA","224063","Nomadic Pry.Sch.Igbo Iresel","education"
"1088",8.13707113265991,4.53259527683258,3,"Asa","north_central","KWARA","224063","Igboaran Lgea Sch","education"
"1089",8.5569441318512,4.30489182472229,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch Yede","education"
"1090",8.31838846206665,4.39671993255615,4,"Asa","north_central","KWARA","224063","Asa Local Government Junior Secondary School Budoegba","education"
"1091",8.56742084026337,4.39149498939514,4,"Asa","north_central","KWARA","224063","Asa Lgea Junior Sec. School Ibudo Tuntun","education"
"1092",8.38922023773193,4.58076238632202,4,"Asa","north_central","KWARA","224063","Ago Oja Lgea Pry Sch.","education"
"1093",8.5687243938446,4.4336324930191,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry School Idiose","education"
"1094",8.35165858268738,4.41018998622894,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch Akunyun Surulere","education"
"1095",8.41051697731018,4.33786690235138,3,"Asa","north_central","KWARA","224063","Asa Lgea Primary Sch Agbege","education"
"1096",8.27769935131073,4.41903054714203,4,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch Koroke","education"
"1097",8.36222112178802,4.44021463394165,4,"Asa","north_central","KWARA","224063","Asa Lgea Primary School Idiemi.","education"
"1098",8.46014857292175,4.3559718132019,3,"Asa","north_central","KWARA","224063","Asa Lgea Pry Sch. Ajuwon","education"
"1099",8.44748854637146,4.4348019361496,3,"Asa","north_central","KWARA","224063","Asa Lgea Pry School Sokoto","education"
